,er,AV,Accuracy
658,h2o.rForest,Endgame,0.9276611694152925
659,h2o.rForest,F-Prot,0.9396551724137929
660,h2o.rForest,F-Secure,0.926911544227886
661,h2o.rForest,Fortinet,0.9175412293853075
662,h2o.rForest,GData,0.9302848575712145
663,h2o.rForest,Invincea,0.92503748125937
664,h2o.rForest,Jiangmin,0.937781109445277
665,h2o.rForest,K7AntiVirus,0.931034482758621
666,h2o.rForest,K7GW,0.9329085457271364
667,h2o.rForest,Kaspersky,0.923913043478261
668,h2o.rForest,Kingsoft,0.833208395802099
669,h2o.rForest,MAX,0.917541229385307
670,h2o.rForest,McAfee,0.9239130434782605
671,h2o.rForest,McAfee-GW,0.9224137931034484
672,h2o.rForest,MicroWorld,0.935532233883059
673,h2o.rForest,Microsoft,0.9220389805097451
674,h2o.rForest,NANO,0.9197901049475266
675,h2o.rForest,Paloalto,0.9212893553223389
676,h2o.rForest,Panda,0.928785607196402
677,h2o.rForest,Qihoo-360,0.928785607196402
678,h2o.rForest,Rising,0.940029985007496
679,h2o.rForest,SASpyware,0.9370314842578711
680,h2o.rForest,SentinelOne,0.929160419790105
681,h2o.rForest,Sophos,0.9284107946026989
682,h2o.rForest,Symantec,0.920539730134933
683,h2o.rForest,Tencent,0.9332833583208395
684,h2o.rForest,TheHacker,0.895802098950525
685,h2o.rForest,TotalDefense,0.914167916041979
686,h2o.rForest,TrendMicro,0.927286356821589
687,h2o.rForest,TMHouseC,0.9246626686656669
688,h2o.rForest,VBA32,0.9272863568215894
689,h2o.rForest,VIPRE,0.92616191904048
690,h2o.rForest,ViRobot,0.8553223388305851
691,h2o.rForest,Webroot,0.93328335832084
692,h2o.rForest,Yandex,0.9355322338830585
693,h2o.rForest,ZoneAlarm,0.9212893553223385
694,h2o.rForest,Zoner,0.937031484257871
695,h2o.rForest,eGambit,0.9538980509745125
696,knn,ALYac,0.9032983508245875
697,knn,AVG,0.8781859070464765
698,knn,AVware,0.881559220389805
699,knn,Ad-Aware,0.9006746626686655
700,knn,AhnLab-V3,0.8954272863568216
701,knn,Arcabit,0.8890554722638679
702,knn,Avast,0.885307346326837
703,knn,Avira,0.8879310344827585
704,knn,Baidu,0.8834332833583205
705,knn,BitDefender,0.89167916041979
706,knn,Bkav,0.8924287856071965
707,knn,CATQHeal,0.874062968515742
708,knn,CMC,0.871064467766117
709,knn,ClamAV,0.899175412293853
710,knn,Comodo,0.87743628185907
711,knn,CrowdStrike,0.8898050974512746
712,knn,Cyren,0.8920539730134931
713,knn,DrWeb,0.882308845577211
714,knn,ENOD32,0.8763118440779609
715,knn,Emsisoft,0.888305847076462
716,knn,Endgame,0.8834332833583209
717,knn,F-Prot,0.8901799100449774
718,knn,F-Secure,0.885307346326837
719,knn,Fortinet,0.8680659670164915
720,knn,GData,0.8901799100449774
721,knn,Invincea,0.887181409295352
722,knn,Jiangmin,0.899550224887556
723,knn,K7AntiVirus,0.883808095952024
724,knn,K7GW,0.88455772113943
725,knn,Kaspersky,0.8751874062968514
726,knn,Kingsoft,0.8219640179910045
727,knn,MAX,0.878935532233883
728,knn,McAfee,0.883808095952024
729,knn,McAfee-GW,0.8763118440779609
730,knn,MicroWorld,0.8931784107946026
731,knn,Microsoft,0.8785607196401795
732,knn,NANO,0.881559220389805
733,knn,Paloalto,0.8785607196401795
734,knn,Panda,0.881934032983508
735,knn,Qihoo-360,0.8868065967016495
736,knn,Rising,0.892053973013493
737,knn,SASpyware,0.914542728635682
738,knn,SentinelOne,0.8883058470764615
739,knn,Sophos,0.8853073463268365
740,knn,Symantec,0.8793103448275865
741,knn,Tencent,0.8751874062968514
742,knn,TheHacker,0.869190404797601
743,knn,TotalDefense,0.869190404797601
744,knn,TrendMicro,0.8665667166416795
745,knn,TMHouseC,0.8646926536731635
746,knn,VBA32,0.884182908545727
747,knn,VIPRE,0.876686656671664
748,knn,ViRobot,0.8257121439280359
749,knn,Webroot,0.901424287856072
750,knn,Yandex,0.887556221889055
751,knn,ZoneAlarm,0.8774362818590705
752,knn,Zoner,0.9321589205397305
753,knn,eGambit,0.942278860569715
754,ksvm,ALYac,0.932533733133433
755,ksvm,AVG,0.901049475262369
756,ksvm,AVware,0.899550224887556
757,ksvm,Ad-Aware,0.931034482758621
758,ksvm,AhnLab-V3,0.9209145427286355
759,ksvm,Arcabit,0.913793103448276
760,ksvm,Avast,0.899550224887556
761,ksvm,Avira,0.906671664167916
762,ksvm,Baidu,0.9107946026986505
763,ksvm,BitDefender,0.922788605697151
764,ksvm,Bkav,0.9107946026986504
765,ksvm,CATQHeal,0.912293853073463
766,ksvm,CMC,0.8943028485757121
767,ksvm,ClamAV,0.9246626686656675
768,ksvm,Comodo,0.91191904047976
769,ksvm,CrowdStrike,0.9092953523238381
770,ksvm,Cyren,0.917541229385307
771,ksvm,DrWeb,0.907421289355322
772,ksvm,ENOD32,0.9021739130434785
773,ksvm,Emsisoft,0.907796101949025
774,ksvm,Endgame,0.911544227886057
775,ksvm,F-Prot,0.9254122938530736
776,ksvm,F-Secure,0.9122938530734634
777,ksvm,Fortinet,0.902548725637181
778,ksvm,GData,0.9085457271364314
779,ksvm,Invincea,0.908545727136432
780,ksvm,Jiangmin,0.9197901049475266
781,ksvm,K7AntiVirus,0.9107946026986505
782,ksvm,K7GW,0.9107946026986505
783,ksvm,Kaspersky,0.911544227886057
784,ksvm,Kingsoft,0.8223388305847075
785,ksvm,MAX,0.896926536731634
786,ksvm,McAfee,0.904422788605697
787,ksvm,McAfee-GW,0.903298350824588
788,ksvm,MicroWorld,0.9231634182908546
789,ksvm,Microsoft,0.903298350824588
790,ksvm,NANO,0.8969265367316345
791,ksvm,Paloalto,0.9044227886056975
792,ksvm,Panda,0.91304347826087
793,ksvm,Qihoo-360,0.914542728635682
794,ksvm,Rising,0.9254122938530736
795,ksvm,SASpyware,0.917541229385307
796,ksvm,SentinelOne,0.911544227886057
797,ksvm,Sophos,0.9092953523238381
798,ksvm,Symantec,0.899550224887556
799,ksvm,Tencent,0.9092953523238381
800,ksvm,TheHacker,0.8796851574212895
801,ksvm,TotalDefense,0.8976761619190401
802,ksvm,TrendMicro,0.9092953523238385
803,ksvm,TMHouseC,0.9040479760119939
804,ksvm,VBA32,0.910044977511244
805,ksvm,VIPRE,0.9051724137931035
806,ksvm,ViRobot,0.8556971514242875
807,ksvm,Webroot,0.9239130434782605
808,ksvm,Yandex,0.9190404797601199
809,ksvm,ZoneAlarm,0.9002998500749625
810,ksvm,Zoner,0.9310344827586206
811,ksvm,eGambit,0.950149925037481
812,lvq1,ALYac,0.9096701649175409
813,lvq1,AVG,0.878185907046477
814,lvq1,AVware,0.8763118440779609
815,lvq1,Ad-Aware,0.911544227886057
816,lvq1,AhnLab-V3,0.8980509745127435
817,lvq1,Arcabit,0.890929535232384
818,lvq1,Avast,0.876686656671664
819,lvq1,Avira,0.886056971514243
820,lvq1,Baidu,0.889430284857571
821,lvq1,BitDefender,0.9036731634182911
822,lvq1,Bkav,0.8849325337331335
823,lvq1,CATQHeal,0.8909295352323835
824,lvq1,CMC,0.880059970014992
825,lvq1,ClamAV,0.9040479760119939
826,lvq1,Comodo,0.8879310344827585
827,lvq1,CrowdStrike,0.887181409295352
828,lvq1,Cyren,0.8913043478260865
829,lvq1,DrWeb,0.8774362818590705
830,lvq1,ENOD32,0.87856071964018
831,lvq1,Emsisoft,0.8830584707646175
832,lvq1,Endgame,0.8841829085457276
833,lvq1,F-Prot,0.8984257871064465
834,lvq1,F-Secure,0.8950524737631185
835,lvq1,Fortinet,0.877061469265367
836,lvq1,GData,0.8879310344827585
837,lvq1,Invincea,0.883808095952024
838,lvq1,Jiangmin,0.899550224887556
839,lvq1,K7AntiVirus,0.8823088455772115
840,lvq1,K7GW,0.884182908545727
841,lvq1,Kaspersky,0.8864317841079461
842,lvq1,Kingsoft,0.820464767616192
843,lvq1,MAX,0.8800599700149925
844,lvq1,McAfee,0.8890554722638679
845,lvq1,McAfee-GW,0.87856071964018
846,lvq1,MicroWorld,0.8943028485757121
847,lvq1,Microsoft,0.874062968515742
848,lvq1,NANO,0.8684407796101945
849,lvq1,Paloalto,0.872938530734633
850,lvq1,Panda,0.8800599700149925
851,lvq1,Qihoo-360,0.8924287856071965
852,lvq1,Rising,0.9062968515742125
853,lvq1,SASpyware,0.9010494752623686
854,lvq1,SentinelOne,0.8826836581709145
855,lvq1,Sophos,0.8804347826086956
856,lvq1,Symantec,0.87856071964018
857,lvq1,Tencent,0.886431784107946
858,lvq1,TheHacker,0.868815592203898
859,lvq1,TotalDefense,0.871814092953523
860,lvq1,TrendMicro,0.880809595202399
861,lvq1,TMHouseC,0.871064467766117
862,lvq1,VBA32,0.889430284857571
863,lvq1,VIPRE,0.8823088455772115
864,lvq1,ViRobot,0.8324587706146925
865,lvq1,Webroot,0.9025487256371815
866,lvq1,Yandex,0.898050974512744
867,lvq1,ZoneAlarm,0.8796851574212889
868,lvq1,Zoner,0.925787106446777
869,lvq1,eGambit,0.930284857571214
870,naiveBayes,ALYac,0.7653673163418291
871,naiveBayes,AVG,0.75712143928036
872,naiveBayes,AVware,0.732758620689655
873,naiveBayes,Ad-Aware,0.769115442278861
874,naiveBayes,AhnLab-V3,0.7589955022488755
875,naiveBayes,Arcabit,0.754872563718141
876,naiveBayes,Avast,0.747751124437781
877,naiveBayes,Avira,0.7526236881559221
878,naiveBayes,Baidu,0.76311844077961
879,naiveBayes,BitDefender,0.7638680659670165
880,naiveBayes,Bkav,0.759370314842579
881,naiveBayes,CATQHeal,0.7473763118440779
882,naiveBayes,CMC,0.7646176911544225
883,naiveBayes,ClamAV,0.737631184407796
884,naiveBayes,Comodo,0.7533733133433285
885,naiveBayes,CrowdStrike,0.7451274362818594
886,naiveBayes,Cyren,0.7485007496251875
887,naiveBayes,DrWeb,0.739880059970015
888,naiveBayes,ENOD32,0.7496251874062969
889,naiveBayes,Emsisoft,0.7387556221889056
890,naiveBayes,Endgame,0.7432533733133431
891,naiveBayes,F-Prot,0.760494752623688
892,naiveBayes,F-Secure,0.7612443778110944
893,naiveBayes,Fortinet,0.7271364317841076
894,naiveBayes,GData,0.745502248875562
895,naiveBayes,Invincea,0.7466266866566715
896,naiveBayes,Jiangmin,0.7563718140929535
897,naiveBayes,K7AntiVirus,0.74287856071964
898,naiveBayes,K7GW,0.745127436281859
899,naiveBayes,Kaspersky,0.742503748125937
900,naiveBayes,Kingsoft,0.7196401799100449
901,naiveBayes,MAX,0.734257871064468
902,naiveBayes,McAfee,0.7623688155922039
903,naiveBayes,McAfee-GW,0.7391304347826084
904,naiveBayes,MicroWorld,0.7646176911544229
905,naiveBayes,Microsoft,0.7661169415292355
906,naiveBayes,NANO,0.7301349325337334
907,naiveBayes,Paloalto,0.7728635682158924
908,naiveBayes,Panda,0.7567466266866569
909,naiveBayes,Qihoo-360,0.7511244377811095
910,naiveBayes,Rising,0.7529985007496255
911,naiveBayes,SASpyware,0.714392803598201
912,naiveBayes,SentinelOne,0.7380059970014995
913,naiveBayes,Sophos,0.7440029985007495
914,naiveBayes,Symantec,0.740629685157421
915,naiveBayes,Tencent,0.763868065967017
916,naiveBayes,TheHacker,0.787481259370315
917,naiveBayes,TotalDefense,0.7511244377811095
918,naiveBayes,TrendMicro,0.787481259370315
919,naiveBayes,TMHouseC,0.797226386806597
920,naiveBayes,VBA32,0.7485007496251875
921,naiveBayes,VIPRE,0.7470014992503751
922,naiveBayes,ViRobot,0.7372563718140925
923,naiveBayes,Webroot,0.7410044977511245
924,naiveBayes,Yandex,0.7387556221889056
925,naiveBayes,ZoneAlarm,0.7440029985007495
926,naiveBayes,Zoner,0.692278860569715
927,naiveBayes,eGambit,0.7526236881559221
928,nnet,ALYac,0.881559220389805
929,nnet,AVG,0.803223388305847
930,nnet,AVware,0.8230884557721141
931,nnet,Ad-Aware,0.8751874062968514
932,nnet,AhnLab-V3,0.833583208395802
933,nnet,Arcabit,0.8545727136431784
934,nnet,Avast,0.833583208395802
935,nnet,Avira,0.8092203898050976
936,nnet,Baidu,0.835082458770615
937,nnet,BitDefender,0.809970014992504
938,nnet,Bkav,0.7773613193403299
939,nnet,CATQHeal,0.8350824587706145
940,nnet,CMC,0.8478260869565215
941,nnet,ClamAV,0.839955022488756
942,nnet,Comodo,0.83808095952024
943,nnet,CrowdStrike,0.811469265367316
944,nnet,Cyren,0.841079460269865
945,nnet,DrWeb,0.8275862068965516
946,nnet,ENOD32,0.794602698650675
947,nnet,Emsisoft,0.8500749625187405
948,nnet,Endgame,0.790854572713643
949,nnet,F-Prot,0.8369565217391305
950,nnet,F-Secure,0.838830584707646
951,nnet,Fortinet,0.803223388305847
952,nnet,GData,0.8200899550224885
953,nnet,Invincea,0.8159670164917541
954,nnet,Jiangmin,0.8497001499250375
955,nnet,K7AntiVirus,0.8257121439280359
956,nnet,K7GW,0.829835082458771
957,nnet,Kaspersky,0.7867316341829085
958,nnet,Kingsoft,0.7811094452773615
959,nnet,MAX,0.8043478260869565
960,nnet,McAfee,0.812593703148426
961,nnet,McAfee-GW,0.8197151424287861
962,nnet,MicroWorld,0.843328335832084
963,nnet,Microsoft,0.803223388305847
964,nnet,NANO,0.808470764617691
965,nnet,Paloalto,0.8362068965517245
966,nnet,Panda,0.8268365817091454
967,nnet,Qihoo-360,0.822713643178411
968,nnet,Rising,0.8257121439280359
969,nnet,SASpyware,0.8493253373313345
970,nnet,SentinelOne,0.8047226386806601
971,nnet,Sophos,0.838455772113943
972,nnet,Symantec,0.800599700149925
973,nnet,Tencent,0.830584707646177
974,nnet,TheHacker,0.8260869565217395
975,nnet,TotalDefense,0.7919790104947525
976,nnet,TrendMicro,0.832833583208396
977,nnet,TMHouseC,0.815217391304348
978,nnet,VBA32,0.828335832083958
979,nnet,VIPRE,0.835457271364318
980,nnet,ViRobot,0.7769865067466265
981,nnet,Webroot,0.8245877061469264
982,nnet,Yandex,0.8422038980509745
983,nnet,ZoneAlarm,0.8039730134932535
984,nnet,Zoner,0.8631934032983505
985,nnet,eGambit,0.8819340329835085
986,rpart,ALYac,0.9029235382308844
987,rpart,AVG,0.8725637181409295
988,rpart,AVware,0.8635682158920539
989,rpart,Ad-Aware,0.893928035982009
990,rpart,AhnLab-V3,0.886431784107946
991,rpart,Arcabit,0.881934032983508
992,rpart,Avast,0.865817091454273
993,rpart,Avira,0.8800599700149925
994,rpart,Baidu,0.874062968515742
995,rpart,BitDefender,0.886056971514243
996,rpart,Bkav,0.8856821589205395
997,rpart,CATQHeal,0.871814092953523
998,rpart,CMC,0.886056971514243
999,rpart,ClamAV,0.881934032983508
1000,rpart,Comodo,0.8755622188905545
1001,rpart,CrowdStrike,0.881934032983508
1002,rpart,Cyren,0.8830584707646175
1003,rpart,DrWeb,0.8695652173913044
1004,rpart,ENOD32,0.8714392803598205
1005,rpart,Emsisoft,0.8751874062968514
1006,rpart,Endgame,0.8725637181409295
1007,rpart,F-Prot,0.893553223388306
1008,rpart,F-Secure,0.873313343328336
1009,rpart,Fortinet,0.8635682158920535
1010,rpart,GData,0.873313343328336
1011,rpart,Invincea,0.868440779610195
1012,rpart,Jiangmin,0.893553223388306
1013,rpart,K7AntiVirus,0.875937031484258
1014,rpart,K7GW,0.8691904047976009
1015,rpart,Kaspersky,0.869190404797601
1016,rpart,Kingsoft,0.8253373313343331
1017,rpart,MAX,0.8620689655172415
1018,rpart,McAfee,0.8665667166416795
1019,rpart,McAfee-GW,0.8620689655172415
1020,rpart,MicroWorld,0.884182908545727
1021,rpart,Microsoft,0.8676911544227885
1022,rpart,NANO,0.868815592203898
1023,rpart,Paloalto,0.862068965517241
1024,rpart,Panda,0.8748125937031486
1025,rpart,Qihoo-360,0.8770614692653675
1026,rpart,Rising,0.882308845577211
1027,rpart,SASpyware,0.885307346326837
1028,rpart,SentinelOne,0.875562218890555
1029,rpart,Sophos,0.8751874062968514
1030,rpart,Symantec,0.878185907046477
1031,rpart,Tencent,0.873313343328336
1032,rpart,TheHacker,0.8781859070464766
1033,rpart,TotalDefense,0.8579460269865065
1034,rpart,TrendMicro,0.867316341829085
1035,rpart,TMHouseC,0.874437781109445
1036,rpart,VBA32,0.8740629685157425
1037,rpart,VIPRE,0.870314842578711
1038,rpart,ViRobot,0.8459520239880061
1039,rpart,Webroot,0.876311844077961
1040,rpart,Yandex,0.881184407796102
1041,rpart,ZoneAlarm,0.868815592203898
1042,rpart,Zoner,0.9186656671664165
1043,rpart,eGambit,0.910044977511244
1044,svm,ALYac,0.923913043478261
1045,svm,AVG,0.886056971514243
1046,svm,AVware,0.881184407796102
1047,svm,Ad-Aware,0.9246626686656675
1048,svm,AhnLab-V3,0.9077961019490255
1049,svm,Arcabit,0.9002998500749625
1050,svm,Avast,0.8856821589205399
1051,svm,Avira,0.8950524737631185
1052,svm,Baidu,0.8973013493253374
1053,svm,BitDefender,0.9126686656671665
1054,svm,Bkav,0.892053973013493
1055,svm,CATQHeal,0.89167916041979
1056,svm,CMC,0.899175412293853
1057,svm,ClamAV,0.9051724137931035
1058,svm,Comodo,0.8883058470764615
1059,svm,CrowdStrike,0.8898050974512746
1060,svm,Cyren,0.9010494752623686
1061,svm,DrWeb,0.8905547226386805
1062,svm,ENOD32,0.883058470764618
1063,svm,Emsisoft,0.890554722638681
1064,svm,Endgame,0.8898050974512746
1065,svm,F-Prot,0.91191904047976
1066,svm,F-Secure,0.894302848575712
1067,svm,Fortinet,0.8793103448275861
1068,svm,GData,0.8905547226386805
1069,svm,Invincea,0.881934032983508
1070,svm,Jiangmin,0.914167916041979
1071,svm,K7AntiVirus,0.8901799100449775
1072,svm,K7GW,0.893553223388306
1073,svm,Kaspersky,0.8931784107946026
1074,svm,Kingsoft,0.833958020989505
1075,svm,MAX,0.8841829085457276
1076,svm,McAfee,0.8890554722638679
1077,svm,McAfee-GW,0.886056971514243
1078,svm,MicroWorld,0.906671664167916
1079,svm,Microsoft,0.881934032983508
1080,svm,NANO,0.874062968515742
1081,svm,Paloalto,0.8905547226386805
1082,svm,Panda,0.893553223388306
1083,svm,Qihoo-360,0.896926536731634
1084,svm,Rising,0.9149175412293855
1085,svm,SASpyware,0.906671664167916
1086,svm,SentinelOne,0.8879310344827585
1087,svm,Sophos,0.890929535232384
1088,svm,Symantec,0.8778110944527735
1089,svm,Tencent,0.893553223388306
1090,svm,TheHacker,0.887556221889055
1091,svm,TotalDefense,0.887181409295352
1092,svm,TrendMicro,0.888305847076462
1093,svm,TMHouseC,0.8883058470764615
1094,svm,VBA32,0.8883058470764615
1095,svm,VIPRE,0.8849325337331335
1096,svm,ViRobot,0.856446776611694
1097,svm,Webroot,0.9111694152923535
1098,svm,Yandex,0.906296851574213
1099,svm,ZoneAlarm,0.8890554722638679
1100,svm,Zoner,0.9306596701649175
1101,svm,eGambit,0.948275862068966
1102,xgboost,ALYac,0.9092953523238381
1103,xgboost,AVG,0.881934032983508
1104,xgboost,AVware,0.8729385307346325
1105,xgboost,Ad-Aware,0.9074212893553224
1106,xgboost,AhnLab-V3,0.8999250374812595
1107,xgboost,Arcabit,0.8845577211394305
1108,xgboost,Avast,0.874437781109445
1109,xgboost,Avira,0.8849325337331335
1110,xgboost,Baidu,0.884182908545727
1111,xgboost,BitDefender,0.896551724137931
1112,xgboost,Bkav,0.89167916041979
1113,xgboost,CATQHeal,0.8778110944527735
1114,xgboost,CMC,0.8849325337331335
1115,xgboost,ClamAV,0.8943028485757121
1116,xgboost,Comodo,0.8804347826086956
1117,xgboost,CrowdStrike,0.889430284857571
1118,xgboost,Cyren,0.8928035982008995
1119,xgboost,DrWeb,0.877061469265367
1120,xgboost,ENOD32,0.878935532233883
1121,xgboost,Emsisoft,0.87856071964018
1122,xgboost,Endgame,0.8845577211394304
1123,xgboost,F-Prot,0.9081709145427286
1124,xgboost,F-Secure,0.881559220389805
1125,xgboost,Fortinet,0.874062968515742
1126,xgboost,GData,0.886056971514243
1127,xgboost,Invincea,0.8830584707646175
1128,xgboost,Jiangmin,0.899175412293853
1129,xgboost,K7AntiVirus,0.88568215892054
1130,xgboost,K7GW,0.884182908545727
1131,xgboost,Kaspersky,0.8849325337331335
1132,xgboost,Kingsoft,0.8197151424287855
1133,xgboost,MAX,0.8718140929535235
1134,xgboost,McAfee,0.881184407796102
1135,xgboost,McAfee-GW,0.8751874062968514
1136,xgboost,MicroWorld,0.8886806596701645
1137,xgboost,Microsoft,0.878185907046477
1138,xgboost,NANO,0.878935532233883
1139,xgboost,Paloalto,0.8718140929535234
1140,xgboost,Panda,0.881934032983508
1141,xgboost,Qihoo-360,0.8853073463268365
1142,xgboost,Rising,0.8958020989505245
1143,xgboost,SASpyware,0.8973013493253374
1144,xgboost,SentinelOne,0.887181409295352
1145,xgboost,Sophos,0.8853073463268365
1146,xgboost,Symantec,0.879310344827586
1147,xgboost,Tencent,0.8886806596701651
1148,xgboost,TheHacker,0.868440779610195
1149,xgboost,TotalDefense,0.868815592203898
1150,xgboost,TrendMicro,0.8853073463268365
1151,xgboost,TMHouseC,0.8819340329835085
1152,xgboost,VBA32,0.895052473763118
1153,xgboost,VIPRE,0.8729385307346325
1154,xgboost,ViRobot,0.842578710644678
1155,xgboost,Webroot,0.8931784107946025
1156,xgboost,Yandex,0.896926536731634
1157,xgboost,ZoneAlarm,0.880434782608696
1158,xgboost,Zoner,0.9182908545727135
1159,xgboost,eGambit,0.9246626686656669
